"place_id","rating","language","text","relative_time_description","time"
"ChIJk83gvBzr9EcR8rObyn-WFGg",5,"fr","Je viens d’appeler à l'instant pour un renseignant pour une lecture de défaut pour une SMART. Accueil Parfait et tarif compétitif.","a month ago",1534853589
"ChIJk83gvBzr9EcR8rObyn-WFGg",5,"fr","Venant de Paris, on nous a conseillé ce garage de la Croix-Rousse pour changer des pneus et refaire l'équilibrage de l'ensemble des roues. Et chose rare, nous sommes tombés sur une équipe super accueillante, compétente, professionnelle. Chapeau !","6 months ago",1522949549
"ChIJk83gvBzr9EcR8rObyn-WFGg",5,"fr","Super bon accueil, le travail est bien fait, le garagiste explique bien tout en détail. Allez-y","3 months ago",1528662328
"ChIJk83gvBzr9EcR8rObyn-WFGg",5,"fr","Tout simplement parfait. Garage familial idéalement situé. L'équipe est très pro, souriante et arrangeante ! Les tarifs sont raisonnables et transparents : ils prennent le temps de vous détailler le tarif de chaque pièce et le temps de montage pour chaque, et si besoin, ils n'hésitent pas à monter votre voiture sur le pont avant le devis, histoire de ne pas vous changer des pièces inutilement :)\nBref, allez-y en toute confiance !","9 months ago",1515093895
"ChIJMQbczhrr9EcReIGeERkHwZc",5,"fr","Je tiens à exprimer mon entière satisfaction concernant l'intervention de votre technicien. Il est non seulement arrivé à l'heure mais il m'a accompagné pendant toute la durée de l'installation de mon thermostat.  Il m'a également donné des conseils pour mieux gérer ma chaudière et faire des économies.Il m'a même aidé à paramétrer le thermostat sur mon téléphone. C'est très très agréable d'échanger avec un technicien expert, sympathique et souriant en plus. Je le fais rarement mais je recommande votre société pour sa qualité de service et les produits que vous conseillez à vos clients.","in the last week",1537971469
"ChIJMQbczhrr9EcReIGeERkHwZc",1,"fr","Quel honte le teleconseiller que j ai eu au telephone est insolent de surcroit se moque de moi et ne me reponds que pas des je sais pas , c est comme ca , c est pas mon probleme quand je lui explique la situation ils ont 0 competences et professionalisme !!! Honteux!!! Il me dis clairement que ce n’est pas son probleme !! On croit rever !!","in the last week",1538377492
"ChIJMQbczhrr9EcReIGeERkHwZc",1,"fr","Nous avions pris un RDV pour un mercredi. Le RDV n'ayant pas pu être honoré à cause d'un retard sur l'une des interventions nous précédant, ce RDV a été remis au samedi matin.\nQuand le technicien est arrivé, il a tout d'abord fait observer de façon virulente qu'il ne faisait pas de ""RDV entretien de chaudière"" un samedi, que c'était une aberration d'avoir pris ce RDV, qu'il avait un planning surchargé et pas bcp de temps. ça commençait mal...\n\nIl a ouvert le capot de la chaudière, a trouvé qu'elle était ""propre et donc qu'il ne devait pas y avoir de problème"". Elle avait été révisée en juin 2016 soit 16 mois avant et c'était bien suffisant selon lui... Il n'a rien vérifié, rien mesuré... il a juste réglé le programmateur en oubliant de programmé le weekend !!! ce qui fait que nous n'avions pas de chauffage le weekend, il s'arrêtait le vendredi soir pour reprendre le lundi à 6h du matin....\n\nIl n'a pas voulu vérifier les radiateurs (purge ou pas) pour lui ce n'était pas son rôle il fallait appelé un plombier. Pourtant j'avais bien demandé si cette prestation était de votre ressort et on m'avait confirmé qu'elle était comprise dans le forfait entretien. Il ne nous a pas non plus conseillé sur les températures à programmer pour optimiser notre installation. Sa réponse constante était ""ça dépend de vous, ça dépend de ce que vous voulez"".\n\nNous avons donc payé plus de 120 euros pour une ouverture de capot, une moitié de programmation et un sourire forcé du samedi matin... Je sais bien que cette somme correspond à un contrat d'entretien qui nous couvre toute l'année. Mais, j'aurais été rassurée que l'on mette un peu plus de professionnalisme dans le premier RDV... Pas engageant pour la suite... D'autant que mes mails de réclamation sont restés sans réponse depuis (par contre je reçois bien les mailings)","6 months ago",1521061911
"ChIJMQbczhrr9EcReIGeERkHwZc",5,"fr","Très contente d'Adag (ayant eu de mauvaises experiences avec d'autre société)\nIls sont intervenus rapidement (appel le matin et rdv pris dans la journée). \nLe technicien qui est passé chez moi était agréable, compétent et il avait même la pièce dans la voiture et a pu me dépanner. Je recommande.","8 months ago",1516138496
"ChIJMQbczhrr9EcReIGeERkHwZc",5,"fr","Très  bonne entreprise, réponse rapide au téléphone, dépannage dans la journée par un technicien compétent, souriant et à  pris du temps pour m expliquer","8 months ago",1517076114
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss",5,"fr","Impeccable pour changer une pièce soit même. Si un coup de main est nécessaire il y a quelqu'un dans le garage.","a month ago",1533374295
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss",1,"fr","Difficilement trouvable, et le mecano turque est un escroc au niveau de l heure ça chiffre vite. Donc faite gaffe c'est un garage que je déconseille absolument à quiconque.","2 months ago",1531411854
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss",1,"fr","je vous déconseille absolument , mieux vaut payer un peut plus chère que d'y laisser votre vie ,  mécano très dangereux  oublie de serré les écrous , en plus un véritable escroc , si je pouvais mettre 0 étoile , je l'aurai fait mais il ne propose pas","4 months ago",1527273351
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss",1,"fr","Bof, pas aimable, pas pro, prix plus cher au final. Si vous avez besoin d'un pont et d'outils sinon n'y mettez pas une roue","3 months ago",1530259918
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss",5,"fr","Garage avec des membres aux conseils avisés pour un prix bas avec une ambiance type atelier associatif. Evitez de vous arrêter en face des sorties de garage de l'autre côté de la rue. Attention, propriétaire méchant...","6 months ago",1520700280
"ChIJf6dLKnfr9EcRc3lBSfQZGk0",1,"fr","Bonjour  à tous j ai eu une mauvaise  expérience  dans un entretien  d aubauche qui m à pas marché avec la responsable je vous conseille au entreprise  de passez votre chemin  à fuir","6 months ago",1521317220
"ChIJgaxa9YDs9EcRZynjWTbRbRg",5,"fr","Bon acceuil, large choix","a month ago",1535271691
"ChIJgaxa9YDs9EcRZynjWTbRbRg",5,"fr","Problème sur robot Polaris 9300 détecté en quelques minutes...solution pertinente et efficace ! Du travail de pro...","a month ago",1534168099
"ChIJgaxa9YDs9EcRZynjWTbRbRg",4,"fr","Bonne écoute, personnel sympa et très au point sur les différents problèmes.","a month ago",1535458062
"ChIJgaxa9YDs9EcRZynjWTbRbRg",5,"fr","Excellents accueil et conseils sans pousser à la vente : un exemple de sens client et de fidélisation : Bravo !","4 weeks ago",1536069786
"ChIJgaxa9YDs9EcRZynjWTbRbRg",4,"fr","Très bon accueil et bonne compétence bien fourni en matériel de piscine","4 months ago",1527512191
"ChIJbfZ8c4fs9EcRaOsvHseFbzc",1,"fr","service client déplorable...\nplus d'un mois avec un dossier en suspend, ne rappelle pas... et on apprends qu'on a changé d'agence quand on rappelle nous !\nnous supprime le dépannage de la chaudière parce que c'est pas rattaché à leur agence (au lieu d'appeler le collègue qui est à 20 km...)\nle rachat par engie n'a pas aidé on dirait...\nà éviter","2 years ago",1471864502
"ChIJbfZ8c4fs9EcRaOsvHseFbzc",1,"fr","Service client lamentable, chaudière en panne depuis plus d'une semaine, personne ne répond au téléphone, annulation du déplacement du technicien sans donnez de raison, toujours en attente d'un dépannage ... En plein hiver c'est inadmissible.","a year ago",1479202565
"ChIJyzvEM_Tq9EcRFlyjmZZxnJ0",1,"fr","Entreprise mal organisé. Patron toxico","3 months ago",1530421686
"ChIJS7kFKUvA9EcRFsF7YI8DJok",5,"fr","sérieux efficace et réactif","a year ago",1503579560
"ChIJS7kFKUvA9EcRFsF7YI8DJok",5,,"","9 months ago",1513275664
"ChIJS7kFKUvA9EcRFsF7YI8DJok",1,,"","a year ago",1482416746
"ChIJmT0pIjjA9EcRixQXkXe9gbc",5,"fr","Je passe à 5 étoiles car ils ont tout fait pour se rattraper et ils m'ont envoyé leur meilleur technicien M. MOHAMED!\n\nMERCI À LUI !!","a month ago",1535546832
"ChIJmT0pIjjA9EcRixQXkXe9gbc",5,"fr","un bon point pour samedi, ma maman était en panne j’ai eu une demoiselle agréable et souriante au téléphone qui m’a immédiatement recontacté après avoir laissé un message. \nService parfait de la part du technicien. \nÇa change des autres entreprises.","4 months ago",1528027330
"ChIJmT0pIjjA9EcRixQXkXe9gbc",4,"fr","Ma copropriété est cliente de Profigaz depuis plus de 10 ans. Le standard était toujours injoignable (on pouvait attendre jusqu'à 45 minutes en attente téléphonique et aucune personne ne répondait) et il était inutile de laisser un message. Les délais de RDV étaient particulièrement longs même quand il s'agissait d'un dépannage urgent, à moins de hausser très fort le ton. Depuis que Profigaz est devenue Garanka, les problèmes de standard sont totalement résolus (très peu d'attente) et les RDV sont rapides (panne hier et j'ai eu un RDV ce matin). De plus, les plages horaires proposées sont beaucoup plus courtes (plus besoin de poser un jour de congé pour les attendre). Les techniciens ont toujours été compétents et agréables et ils continuent de l'être. Je recommande maintenant cette entreprise (ce qui n'était pas le cas avant).","a month ago",1533723068
"ChIJmT0pIjjA9EcRixQXkXe9gbc",1,"fr","Une demie journée à attendre le technicien pour au final savoir que la jeune fille que j'ai eu au téléphone il y a maintenant 1 semaine n'avait pas noté mon rendez vous..... Résultat une demie journée de congé de perdue et toujours pas d'eau chaude. Changez vos secrétaires et prenez en une qui sait écrire les rendez vous sur un papier, si l'ordinateur lui fait mal aux yeux.","4 months ago",1526030722
"ChIJmT0pIjjA9EcRixQXkXe9gbc",1,"fr","Expérience déplorable avec Profigaz. Le technicien est venu suite à une panne et après la réparation aucune amélioration constatée. il nous envoient la facture et un autre devis pour réparer la panne. Soit disant que la pièce changée était indispensable. Quelle preuve en avons nous ? \nCe qui n’est pas l’avis de l’autre plombier qui a réparé plus efficacement et pour bien moins cher.\n\n Ils ne répondent jamais au téléphone. Très mauvaise communication.C’est très galère de les avoir.\nEt ne veulent rien savoir pas même un geste commercial.\nA déconseiller.","7 months ago",1520154931
"ChIJrcJRXzjA9EcRZWGYbif8wOQ",5,"fr","Un accueil chaleureux et dynamique. Un technicien compétent et à l'écoute. Un prix accessible avec possibilité de mensualiser. J'ai trouvé mon SAV sur Villeurbanne et je le garde !","a week ago",1537368887
"ChIJrcJRXzjA9EcRZWGYbif8wOQ",5,"fr","Merci à Gary. Ponctualité efficacité professionnalisme. Chaudière révisée comme jamais avec explications en prime !   Bravo.","a week ago",1537377501
"ChIJrcJRXzjA9EcRZWGYbif8wOQ",5,"fr","Un Technicien vraiment super qui nous a tout expliqué.\nLa chaudière nous faisait peur car elle explosait quand elle se mettait en route. Maintenant c'est nikel dans notre nouvel appart.\nMerci !","3 weeks ago",1536426555
"ChIJrcJRXzjA9EcRZWGYbif8wOQ",5,"fr","Entreprise très sérieuse et compétente. Technicien très agréable qui a résolu le problème.","in the last week",1538434147
"ChIJrcJRXzjA9EcRZWGYbif8wOQ",5,"fr","Je suis étudiant, c'est pas trop cher, ils sont venus hier, j'avais téléphoné deux jours avant. Nickel!","a week ago",1537523150
"ChIJaXaQDm_s9EcRXT_KYTrS-D8",3,"en","The price is too expensive but the service is perfect","3 years ago",1436904290
"ChIJaXaQDm_s9EcRXT_KYTrS-D8",3,"en","Correct","a year ago",1482408853
"ChIJaXaQDm_s9EcRXT_KYTrS-D8",5,"fr","Centre Auto Sérieux. Des mécaniciens professionnels à l'écoute des clients. Le centre est très propre. Les prix sont super raisonnables.\nUn grand MERCI de m'avoir dépannée alors que vous étiez pleins à craquer  !","a month ago",1535219327
"ChIJaXaQDm_s9EcRXT_KYTrS-D8",5,"fr","Une découverte de samedi dernier. Très bon accueil avec de bons conseils sans pousser à la consommation. Un respect de l'engagement en terme de délais et prix, cette transparence est très appréciable.","4 weeks ago",1535980270
"ChIJaXaQDm_s9EcRXT_KYTrS-D8",5,"fr","Ils avaient du stock, et ont été assez rapides pour un changement de pneu suite à une crevaison (45 minutes). Professionnels et courtois.","in the last week",1538476198
"ChIJU4j_BZrr9EcR3VcDj5VVixQ",5,"fr","Toujours très réactif ! Et des personnes très aimables que ce soit au téléphone ou durant l'intervention.","8 months ago",1515432614
"ChIJU4j_BZrr9EcR3VcDj5VVixQ",5,"fr","Ils ont été de bon conseil et surtout à notre écoute. Encore merci.","9 months ago",1515140903
"ChIJU4j_BZrr9EcR3VcDj5VVixQ",5,"fr","Très bonne entreprise. Personnel agréable, technicien à l’écoute.","9 months ago",1513585015
"ChIJU4j_BZrr9EcR3VcDj5VVixQ",5,"fr","Équipe pro et réactive. Une entreprise soucieuse de la satisfaction de sa clientèle.","8 months ago",1515432443
"ChIJU4j_BZrr9EcR3VcDj5VVixQ",5,"fr","Le technicien a été réactif. Pièce rapidement changée sur mon chauffe eau","9 months ago",1514902567
"ChIJH5o_oF7q9EcRYc3TGRvtosI",1,"fr","Pour le rendez-vous,on vous prend une caution. C'est la première fois que je vois ça. Le commercial est là pour essayer de ponctionner, révision deux fois plus chère que le concessionnaire. La moto, si elle est bien, est essayée par tout l'atelier, apprenti compris, et on s'en vante. La note salée indique déjà les travaux futurs. Chaîne hyper tendue, est ce pour la fusiller plus rapidement? Aucune confiance, je vais devoir tout vérifier... à fuir.","3 months ago",1528437980
"ChIJH5o_oF7q9EcRYc3TGRvtosI",5,"fr","Sur les recommandations d'un ami qui fait entretenir sa moto dans ce garage, j'ai décidé de faire entretenir mon scooter. Je suis très satisfait du travail réalisé, de l'accueil, des explications fournies. Que l'on me demande un billet de 20€ pour bloquer le rendez vous (nouveau client) ne m'a pas choqué, au contraire. Un garagiste professionnel comme on aimerait en voir plus souvent.","2 months ago",1531080979
"ChIJH5o_oF7q9EcRYc3TGRvtosI",4,"fr","Petit garage isolé qui gagnerait à être connu. Le propriétaire est super gentil et il fera tout pour vous aider. Mais pour de gros bricolages, âme voit un garage plus gros","3 months ago",1530129426
"ChIJH5o_oF7q9EcRYc3TGRvtosI",5,"fr","Top de bon conseil y suis allée alors qu'ils étaient fermés et faisait le ménage avant les vacances je me suis quand même permis de sonner car j'avais la route du scooter crevé ils ont pris le temps de regarder et me conseiller ils m'ont vendu alors qu'ils étaient fermés 2 bombe anti-crevaison je vous remercie pour votre professionnalisme je vous les recommande vivement ce sont de vrais commerçant","a month ago",1533967143
"ChIJH5o_oF7q9EcRYc3TGRvtosI",4,"fr","Super garage: accueil sympathique, équipe compétente et toutes les explications qui vont bien! J'ai galéré à trouver un garage pour mon 2 roues sans être prise pour un portefeuille sur pattes ou sans avoir l'air de déranger et là, c'est nickel","3 months ago",1528640192
"ChIJvSRBRVzq9EcRi48b0Bxtcpg",5,"en","Super service !","2 years ago",1467896239
"ChIJvSRBRVzq9EcRi48b0Bxtcpg",5,"fr","Prise en charge est rapide et professionnelle, deuxième fois que je me rends chez Doc’Biker et toujours aussi satisfait. Je recommande vivement. MERCI","a month ago",1535377019
"ChIJD1Vn7m7q9EcRJUESahbBb9U",5,"fr","Bureaux impeccables ! ca change ! merci pour votre travail.","5 months ago",1525418412
"ChIJD1Vn7m7q9EcRJUESahbBb9U",5,"fr","Une entreprise sérieuse que je recommande a tous ceux qui ont besoin de nettoyage sur Lyon. Merci encore pour votre intervention. Michel M.","11 months ago",1509885752
"ChIJD1Vn7m7q9EcRJUESahbBb9U",5,"fr","Intervention impeccable, entreprise de qualité.","3 months ago",1530563899
"ChIJD1Vn7m7q9EcRJUESahbBb9U",5,"fr","SAV extra.... Antoine nous a sauvé..... Merci encore","8 months ago",1516009787
"ChIJD1Vn7m7q9EcRJUESahbBb9U",5,"fr","Enfin une entreprise sérieuse... je souhaite que cela dure et vous souhaite tous le meilleur pour cette nouvelle année. A bientot  JJ Fleury","a year ago",1484160291
"ChIJj4Wu3Gnq9EcRdEdlNxAYR3E",1,"fr","Ne prenne pas les auto entrepreneurs rester avec sa propre  clientelles","2 weeks ago",1537030720
"ChIJj4Wu3Gnq9EcRdEdlNxAYR3E",5,"fr","Une société que je conseille à tous. Sérieux, réactifs et sympathiques.","7 months ago",1519904327
"ChIJj4Wu3Gnq9EcRdEdlNxAYR3E",5,"fr","Une société a l'écoute de ses clients et réactive en cas de besoin. Une équipe super dynamique et discrète. Jamais eu aucun soucis de propreté quand à l'entretien de nos boulangeries. Je recommande.\nSarah B.","a year ago",1488458696
"ChIJj4Wu3Gnq9EcRdEdlNxAYR3E",5,"fr","Une grande entreprise experte en nettoyage, qualité de service et efficacité incomparable. Je recommande fortement cette société pour l'entretien de vos locaux ou sites industriels.","a year ago",1487254417
"ChIJj4Wu3Gnq9EcRdEdlNxAYR3E",1,"fr","Plutôt déçu de l'entretien de nos locaux sur la longueur, il faut vous ressaisir pour continuer a travailler ensemble.\nJe vous remercie par avance.\nHelene Ab.","a year ago",1488405289
"ChIJG6kuFzHq9EcREjP7jhtNuuQ",3,"fr","4 relances pour avoir un devis, le jour J, les monteurs se pointent le matin au lieu de l'après midi...et se rendent compte qu'ils ont oublié la nouvelle chaudière au dépôt ! Sinon, installation propore, RAS. Quand à la résiliation, malgré d'innombrables relances, on reçoit encore des relances de facture. Un peu lourd administrativement.","3 months ago",1530713666
"ChIJG6kuFzHq9EcREjP7jhtNuuQ",1,"fr","Des nuls de chez nuls !!! Ils devaient passer cette après midi puis coup de téléphone, il doit passer ce matin ! Ce matin personne et cette après midi je ne sais même pas si ils vont venir !!! 15 jours pour avoir une pièce ! SCANDALEUX ! DE PLUS EN PLUS NULS !! Arrêtez votre métier car vous êtes vraiment des INCOMPÉTENTS !!","a year ago",1489755087
"ChIJG6kuFzHq9EcREjP7jhtNuuQ",2,"fr","Bonjour sa fait une semaine que je suis seans chauffage je les est rapeler 2 fois juste pour un devis il ne me l on toujour pas envoyer donc lundi il vont m entendre!","a year ago",1479546071
"ChIJG6kuFzHq9EcREjP7jhtNuuQ",3,"fr","bonjour cafait 1 semaine ke je suis dans le froid soi dizant il no paqs la piece jnais pas deaux chaude pas de radiateure ki fontionne ceci est scandaleux je suis obliger de me laver a l eaux froide; si je tommbe malade  ma femme et moi  JE RENVOI LA NOTE DU MECECIN. on dirais ke jvais mourire; chez nous en ce moment il fait tresz frid; cest un scandal...VOILA BYE BYE","2 years ago",1455988940
"ChIJjUOSSzvq9EcRO3UXWqSF0_Y",5,"fr","Disponibilité rapide ; travail effectué avec soin ; bon rapport qualité/prix et techniciens de bon conseil.\n\nLe gros plus, c'est qu'après un petit couac dans l'agenda de l'entreprise le jour du RDV, une solution a rapidement été trouvée pour pouvoir honorer les 1.5 jours de travail prévus sans que nous n'ayons à décaler nos jours de congés pour cela. C'est très appréciable car beaucoup d'entreprises ne reconnaîtraient pas leur erreur et ne feraient aucun effort de ce côté. Merci donc !","a month ago",1534519820
"ChIJjUOSSzvq9EcRO3UXWqSF0_Y",5,"fr","A l'écoute. Travail soigné. Prix raisonnable. Délais satisfaisants. Prestataire de confiance. Merci","2 months ago",1532347586
"ChIJjUOSSzvq9EcRO3UXWqSF0_Y",5,"fr","Très bon rapport travail/Prix. Equipe professionnelle, à l’écoute de nos besoins et de bons conseils. Totalement satisfaite. A recommander.","2 months ago",1532364517
"ChIJjUOSSzvq9EcRO3UXWqSF0_Y",5,"fr","Travail efficace et rapide. Personnel avenant.\nJe recommande +++.","2 months ago",1532347719
"ChIJjUOSSzvq9EcRO3UXWqSF0_Y",5,"fr","un professionnel de qualité à l'écoute, disponible rapidement, devis et explications claires et précises, je le recommande vivement!","2 months ago",1532421402
"ChIJMzumFEDq9EcRLuOo9BlVOGg",3,"en","Bit costly","a year ago",1487353356
"ChIJMzumFEDq9EcRLuOo9BlVOGg",5,"fr","Travail de pro ! Prise de rdv obligaoire mais très bon accueil. A recommander sans hésitation","3 weeks ago",1536501246
"ChIJMzumFEDq9EcRLuOo9BlVOGg",5,"fr","très très gentils et de bonne expertise!! :)","2 weeks ago",1537000884
"ChIJMzumFEDq9EcRLuOo9BlVOGg",5,"fr","Impeccable comme service, prix et il est vraiment sympa comme personne.","5 months ago",1524731629
"ChIJMzumFEDq9EcRLuOo9BlVOGg",5,"fr","Réparation/entretien vélo, formations techniques et accessoires.\n\nCet atelier est une perle! Très réactif, à l'écoute, disponible, oriente toujours vers la solution correspondant à l'intérêt du client, ne pousse pas à la consommation, tarifs extrêmement compétitifs, délais d'intervention courts. Doté d'un grand professionnalisme et sens commercial. En résumé vous savez pourquoi vous avez payé. Si je devais changer de quartier je continuerais sans aucun doute à y laisser mes vélos!","2 years ago",1473237698
