"place_id","rating","language","text","relative_time_description","time"
"ChIJT8Vgirbq9EcR4FVpwmVU9Qg",1,"fr","Je suis venue pour une simple vidange, \nLe vendeur me rappelle et me dit qui faut changer disque et plaquette, et le pneu arrière était crevé...\nAucun signe de crevaison mais bon...\nJe décide donc de changer mes roue car elle était usé.\nJusque-là tout va bien.\nMais quand je regarde ma facture de plus près je me rends compte qu’il a pris une assurance de 15€ pour mes pneu sans même m’en parler ...\nBref un centre vraiment pas honnête a fuir !","11 months ago",1509967291
"ChIJT8Vgirbq9EcR4FVpwmVU9Qg",1,"fr","LE PIRE CENTRE ! \nCela ne sert a rien d'y aller pour leurs donner de l'argent car au final on est obligé de retourner dans un autre centre pour refaire les mêmes chose. J'y sui allé pour une simple révision et je repars avec les voyants me disant d'allé faire une révision et personne n'est capable de me faire une remise a zéro. Cela fait 1 an, maintenant il m'annonce que si la voiture est passé chez eux, la remise a zéro a été automatiquement faites et donc je dois ENCORE PAYER pour une erreur commise par eux ! Merci","9 months ago",1513362597
"ChIJT8Vgirbq9EcR4FVpwmVU9Qg",5,"fr","Très bon accueil, efficace. J'y suis allé plusieurs fois, et j'en suis satisfait.","3 months ago",1528537582
"ChIJh11T5rvs9EcR5kuTATcYDEg",5,"fr","Accueil professionnel. Travail sérieux. Prix correct. Rapide. J'y reviendrai","a month ago",1533967578
"ChIJh11T5rvs9EcR5kuTATcYDEg",1,"fr","A éviter à tout prix !!!\nJe prends rendez vous pour un diagnostic je me ramène tant bien que mal avec ma voiture pour que le mec me dise "" ah il faut aller chez Opel... "" \nC'est pas comme ci j'avais pris rendez vous et qu'il ne pouvait pas me dire ça avant de me donner un rendez vous. \nJ'ai vu dans les yeux bleus marines du Monsieur que je n'avais pas la tête qu'il fallait. Je m'appelle Saïd ça a du faire son petit effet. \n\nJ'ai jamais mis un commentaire négatif mais la vous le méritez. Je ne vais pas tomber dans les insultes parce que je ne vais pas me rabaisser mais vous ne méritez pas mieux.","2 months ago",1530813502
"ChIJh11T5rvs9EcR5kuTATcYDEg",5,"fr","Par rapport à autres magasins de l'enseigne celui là est très bien, bon accueil et conseils pro.. et un merci a Christine qui est tres sympa et serviable.","2 months ago",1533151565
"ChIJh11T5rvs9EcR5kuTATcYDEg",1,"fr","Accueil zéro. .engagement non respecté. ..obligé de venir 3 fois et la 3 ieme fois attent de plus d une demi heure alors que promis à 14h. Il n y a pas que les salariés de feu vert qui travaillent et j ai donc du prévenir mon employeur de mon employeur.","7 months ago",1518182796
"ChIJh11T5rvs9EcR5kuTATcYDEg",1,"fr","Amabilité = 0 ; La publicité pour l'achat de pneus Michelin est si mal faite (ou si bien faite ?) qu'elle m'a trompé.","9 months ago",1514719206
"ChIJT5KS3m7r9EcR7DeMo7rXBgY",3,"en","Normal","3 months ago",1530510734
"ChIJT5KS3m7r9EcR7DeMo7rXBgY",4,"fr","J'y suis allé pour changer les deux pneus arrières et tout s'est bien passé. Prise de rendez vous et commande sur internet.\nJ'ai été pris à l'heure au garage et le changement a été fait en moins de 30 minutes comme prévu.","9 months ago",1514709441
"ChIJT5KS3m7r9EcR7DeMo7rXBgY",4,"fr","J'y ai.cha'ge plusieurs fois des pneus, devis rapide et montage qui s'enchaîne, pas de soucis","9 months ago",1513440373
"ChIJT5KS3m7r9EcR7DeMo7rXBgY",5,"fr","Accueil excellent","2 months ago",1531546899
"ChIJT5KS3m7r9EcR7DeMo7rXBgY",1,"fr","Personnel incompétent \nJe ressors avec plus de réparations qu'avant (Tuyaux percé, trop d'huile moteur alors qu'il était à niveau .. ).\nÀ éviter, mauvaise expérience !","11 months ago",1507811320
"ChIJAWszZmXr9EcR5wL3Z7-POvY",1,"fr","Après une vidange, pour laquelle je me suis fait gronder car le filtre n'est pas très accessible dans ma voiture (comme si j'étais responsable !) je suis repartie, au volant de ma voiture, avec le cache (normalement vissé sous le volant) sur les genoux, le garagiste m'affirmant qu'il n'a pas trouvé de vis et qu'il pendait déjà. J'ai dû hurler pour qu'il me remette en place ce cache. On croit rêver !\nJe n'y remettrai JAMAIS les pieds ! Il y a d'autres enseignes et plus sérieuses.","3 months ago",1529481929
"ChIJAWszZmXr9EcR5wL3Z7-POvY",4,"fr","Fait parti de la chaine franchisée speedy qui répare etentretien vos voiture le service est correct comme les prix les delais sont tennus vous pourrez laisser votre vehicule en confiance pendant que vous irez faire vos courses ou au travail. Vous pouvez beneficier des forfaits avantageux dan tous le groupe","8 months ago",1517519616
"ChIJAWszZmXr9EcR5wL3Z7-POvY",1,"fr","0 pointé pour eux, prix excessif, vidange mal faite, mauvaise huile enfaite huile non adaptée à ma voiture alors faites attention","a year ago",1505508605
